_group_key,input_reactants,input_reagents,product_1_canonical_smiles,product_2_canonical_smiles,input_boronic_acid,input_sulfonamide,input_base,input_catalyst,input_solvent,_group_key_sampled
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(CC)CC.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(CC)CC.CC(=O)[O-].[Cu+2].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,O=C([O-])[O-].[K+].CC(=O)[O-].[Cu+2].CC#N,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,O=C([O-])[O-].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CC#N,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CO,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C.CC(=O)[O-].[Cu+2].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1.CC(=O)[O-].[Cu+2].ClCCCl,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CN(C)c1ccncc1,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,OB(O)c1ccc(C(F)(F)F)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,CCOC(=O)c1ccccc1S(N)(=O)=O.OB(O)c1ccc(C(F)(F)F)cc1
CCOC(=O)c1ccccc1S(N)(=O)=O,COc1ccc(B(O)O)cc1.CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].CC(=O)[O-].[Cu+2].CCOC(C)=O,CCOC(=O)c1ccccc1S(=O)(=O)Nc1ccc(OC)cc1,CCOC(=O)c1ccccc1S(=O)(=O)N(c1ccc(OC)cc1)c1ccc(OC)cc1,COc1ccc(B(O)O)cc1,CCOC(=O)c1ccccc1S(N)(=O)=O,O=P([O-])([O-])[O-].[K+].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,CCOC(=O)c1ccccc1S(N)(=O)=O.COc1ccc(B(O)O)cc1
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CN(C)c1ccncc1.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CN(C)c1ccncc1,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CC#N,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].[K+].[K+],CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC.O=S(=O)([O-])C(F)(F)F.[Cu+2].CC#N,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CC#N,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(C(C)C)C(C)C.CC(=O)[O-].[Cu+2].ClCCCl,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],ClCCCl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC.CC(=O)[O-].[Cu+2].CO,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CCN(CC)CC,CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].O=S(=O)([O-])C(F)(F)F.[Cu+2].CCOC(C)=O,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=P([O-])([O-])[O-].[K+].[K+].[K+],O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=C([O-])[O-].[K+].CC(=O)[O-].[Cu+2].CO,COc1ccc(NS(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(N(c2ccc(OC)cc2)S(=O)(=O)c2cc(Cl)c(F)cc2Cl)cc1,COc1ccc(B(O)O)cc1,NS(=O)(=O)c1cc(Cl)c(F)cc1Cl,O=C([O-])[O-].[K+].[K+],CC(=O)[O-].CC(=O)[O-].[Cu+2],CO,COc1ccc(B(O)O)cc1.NS(=O)(=O)c1cc(Cl)c(F)cc1Cl
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].ClCCCl,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],ClCCCl,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC.CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C.CC(=O)[O-].[Cu+2].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(C(C)C)C(C)C,CC(=O)[O-].CC(=O)[O-].[Cu+2],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=S(=O)([O-])C(F)(F)F.[Cu+2].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CCOC(C)=O,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CCOC(C)=O,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,COc1ccc(B(O)O)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC.O=S(=O)([O-])C(F)(F)F.[Cu+2].CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(OC)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(OC)cc2)c2ccc(OC)cc2)c1,COc1ccc(B(O)O)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CCN(CC)CC,O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F.[Cu+2],CO,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.COc1ccc(B(O)O)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1.CN(C)CCN(C)C.[Cl-].[Cu+2].[OH-].CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CN(C)c1ccncc1,CN(C)CCN(C)C.CN(C)CCN(C)C.[Cl-].[Cl-].[Cu+2].[Cu+2].[OH-].[OH-],CO,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,CC#N.F[P-](F)(F)(F)(F)F.[Cu+],COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,,CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CC#N,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,OB(O)c1ccc(C(F)(F)F)cc1.COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].CC#N.F[P-](F)(F)(F)(F)F.[Cu+].CO,COC(=O)c1cc(Br)cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)c1,COC(=O)c1cc(Br)cc(S(=O)(=O)N(c2ccc(C(F)(F)F)cc2)c2ccc(C(F)(F)F)cc2)c1,OB(O)c1ccc(C(F)(F)F)cc1,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1,O=C([O-])[O-].[K+].[K+],CC#N.CC#N.CC#N.CC#N.F[P-](F)(F)(F)(F)F.[Cu+],CO,COC(=O)c1cc(Br)cc(S(N)(=O)=O)c1.OB(O)c1ccc(C(F)(F)F)cc1
